property_type,sector,price,price_per_sqft,area,bedRoom,bathroom,balcony,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,floor_category,luxury_category,area_room_ratio
flat,sector 93,1.45,8033.0,1805.0,3,4,2,North-East,Relatively New,1805.0,1350.0,1100.0,0,0,0,0,0,furnished,High Floor,Medium,601.6666666666666
flat,sector 63a,3.3,15349.0,2150.0,3,3,3,West,Under Construction,2150.0,,1200.0,0,1,0,0,0,semifurnished,Mid Floor,Medium,716.6666666666666
flat,sohna road,0.54,6391.0,845.0,2,2,3,East,New Property,845.3,,528.3,0,0,0,0,0,semifurnished,Mid Floor,Low,422.5
flat,sector 92,1.3,6373.0,2040.0,4,4,0,,Undefined,,2040.0,,0,0,0,0,0,semifurnished,Mid Floor,Low,510.0
flat,sector 95,0.92,5257.0,1750.0,3,3,3+,North-East,Undefined,,1750.0,1600.0,0,0,0,0,0,semifurnished,High Floor,Low,583.3333333333334
flat,sector 30,1.3,10000.0,1300.0,3,3,2,North-East,Old Property,1500.0,,1300.0,0,0,0,0,0,semifurnished,Low Floor,Low,433.3333333333333
flat,sector 3,0.5,7692.0,650.0,2,2,1,West,Old Property,,,650.0,0,0,0,0,0,furnished,Low Floor,Low,325.0
house,sector 25,4.35,32222.0,1350.0,5,4,3,North,Old Property,,1350.0,,0,1,0,0,0,semifurnished,Mid Floor,Low,270.0
flat,sector 65,5.3,24212.0,2189.0,3,3,3,North-East,Moderately Old,2850.0,,2189.0,0,1,0,0,0,unfurnished,High Floor,Low,729.6666666666666
house,sector 7,0.27,12000.0,225.0,2,2,1,North-East,Moderately Old,,225.0,,0,0,0,0,0,semifurnished,Low Floor,Low,112.5
flat,sector 86,0.41,8283.0,495.0,2,2,1,West,New Property,,,501.0,1,1,0,1,1,semifurnished,Mid Floor,Low,247.5
flat,sector 81,2.5,11726.0,2132.0,3,3,2,South-East,Relatively New,2132.0,2130.0,2129.0,0,1,0,0,0,unfurnished,Mid Floor,Medium,710.6666666666666
flat,sector 69,1.55,9823.0,1578.0,3,3,2,North-East,Relatively New,1578.0,,,0,0,0,1,0,furnished,Mid Floor,High,526.0
flat,sector 63,0.88,10945.0,804.0,1,1,2,,Undefined,,804.0,600.0,0,0,0,0,0,semifurnished,Mid Floor,Low,804.0
flat,sector 79,1.33,8531.0,1559.0,2,2,3,North-West,Relatively New,1559.0,,,1,0,0,0,0,semifurnished,Mid Floor,High,779.5
flat,sector 79,1.34,8524.0,1572.0,2,2,3,North-West,Relatively New,1572.0,,,1,0,0,0,0,semifurnished,Low Floor,High,786.0
house,sector 43,8.25,30556.0,2700.0,5,6,3+,West,Moderately Old,,2700.0,,1,1,1,1,0,furnished,Mid Floor,Medium,540.0
flat,sector 56,1.35,9643.0,1400.0,3,3,3+,,Old Property,1500.0,1450.0,1400.0,0,0,0,0,1,furnished,Mid Floor,High,466.6666666666667
flat,sector 82a,2.95,11452.0,2576.0,4,5,3+,North-East,Relatively New,2576.0,,1700.0,0,1,0,0,0,unfurnished,Mid Floor,High,644.0
flat,sector 47,2.4,11505.0,2086.0,3,4,3+,East,Moderately Old,2086.0,,1750.0,0,1,0,0,0,semifurnished,Mid Floor,Medium,695.3333333333334
flat,sector 83,1.08,6225.0,1735.0,3,3,2,North-East,Relatively New,1735.0,,,0,0,0,0,1,semifurnished,High Floor,Low,578.3333333333334
flat,sector 82,3.0,6134.0,4891.0,4,6,3+,West,Relatively New,4890.0,,,0,1,0,1,0,furnished,High Floor,Medium,1222.75
flat,sector 85,2.0,8306.0,2408.0,3,4,3,North,Relatively New,2408.0,2300.0,2200.0,0,1,0,0,0,semifurnished,Mid Floor,Low,802.6666666666666
flat,sector 106,1.15,6534.0,1760.0,3,4,3+,East,Relatively New,1760.0,1186.0,1130.0,1,1,0,0,0,furnished,High Floor,High,586.6666666666666
house,sector 109,5.7,10556.0,5400.0,4,5,3+,East,Relatively New,,5400.0,,1,1,1,1,0,semifurnished,Mid Floor,High,1350.0
flat,sector 80,1.6,6999.0,2286.0,3,3,3,,Moderately Old,2262.0,,,0,1,0,0,0,semifurnished,Mid Floor,Medium,762.0
flat,sector 79,1.45,7455.0,1945.0,3,3,3,North,Relatively New,,,1945.0,0,0,0,0,0,semifurnished,Mid Floor,Low,648.3333333333334
house,sector 50,6.95,32176.0,2160.0,3,3,1,North-East,Moderately Old,,2160.0,1720.0,0,1,0,0,0,semifurnished,Low Floor,High,720.0
flat,sector 113,1.55,11654.0,1330.0,2,2,3,North-East,New Property,1330.0,1276.0,1180.0,0,0,0,0,0,semifurnished,Low Floor,High,665.0
house,sector 2,6.0,24691.0,2430.0,5,6,3+,East,Old Property,,2430.0,,1,0,0,1,1,furnished,Mid Floor,Low,486.0
house,sector 26,12.5,38580.0,3240.0,4,5,2,North-East,Moderately Old,,3240.0,,1,1,0,0,0,furnished,Low Floor,Medium,810.0
flat,sector 99a,0.3,5425.0,553.0,2,1,2,North,New Property,553.0,,470.0,0,0,0,0,0,semifurnished,Mid Floor,Medium,276.5
flat,sector 67a,1.3,10031.0,1296.0,2,2,2,,Undefined,,1296.0,,0,0,0,0,0,semifurnished,Low Floor,Medium,648.0
flat,sector 36,0.82,7586.0,1081.0,3,2,3,,New Property,,,1081.0,0,0,0,0,0,semifurnished,Low Floor,Low,360.3333333333333
flat,sector 92,0.9,4278.0,2104.0,4,5,3+,North-East,Relatively New,1870.0,,,0,1,0,0,1,semifurnished,High Floor,Medium,526.0
house,sector 50,10.45,38704.0,2700.0,4,5,2,North,Moderately Old,,4000.0,,1,1,0,1,0,furnished,Mid Floor,Medium,675.0
flat,sector 113,6.0,9139.0,6565.0,5,6,3+,North,Moderately Old,,,6565.0,0,0,0,0,0,semifurnished,High Floor,Medium,1313.0
flat,sector 90,1.9,5684.0,3343.0,4,4,3+,North-West,Relatively New,2727.0,,,0,1,0,1,0,semifurnished,Mid Floor,Medium,835.75
flat,sector 9a,1.25,6921.0,1806.0,4,3,3,,Old Property,,,1806.0,0,1,0,0,0,semifurnished,Low Floor,Low,451.5
flat,sector 36a,2.3,15551.0,1479.0,2,2,2,,Undefined,,1479.0,,0,0,0,0,0,semifurnished,High Floor,Medium,739.5
flat,sector 33,1.39,11583.0,1200.0,3,2,3+,East,Under Construction,,,1200.0,0,0,0,0,0,semifurnished,High Floor,Medium,400.0
flat,sector 43,6.0,26087.0,2300.0,4,4,3+,North-East,Old Property,,,2300.0,0,1,0,0,0,furnished,High Floor,High,575.0
flat,sector 37c,1.44,7236.0,1990.0,3,3,3+,North-West,Relatively New,1990.0,,1600.0,1,1,0,0,1,semifurnished,Low Floor,Low,663.3333333333334
flat,sector 85,1.75,7267.0,2408.0,3,4,3,North,Relatively New,2408.0,,,0,1,0,0,0,semifurnished,Mid Floor,Low,802.6666666666666
flat,sector 81,0.48,8027.0,598.0,2,2,1,,Relatively New,598.0,,498.0,0,0,0,0,0,furnished,High Floor,Low,299.0
house,sector 25,13.0,45710.0,2844.0,6,8,3+,,Relatively New,,2844.0,,1,1,1,1,0,unfurnished,,Low,474.0
flat,sector 79,1.28,8505.0,1505.0,3,3,3,North-East,Relatively New,1505.0,,,0,0,0,0,0,semifurnished,Mid Floor,High,501.6666666666667
flat,sector 37c,0.95,9223.0,1030.0,2,2,3+,South-West,Relatively New,1340.0,,1030.0,0,0,1,1,0,furnished,High Floor,Medium,515.0
house,sector 82,7.5,23148.0,3240.0,5,5,3+,East,Relatively New,,3240.0,,0,1,0,1,0,furnished,Low Floor,Medium,648.0
house,sector 39,1.6,17937.0,892.0,1,1,2,,Old Property,,892.0,,0,0,0,0,0,semifurnished,Low Floor,Low,892.0
flat,sector 67,2.7,11489.0,2350.0,4,4,3+,South-West,Moderately Old,2350.0,,,0,1,0,1,0,furnished,Mid Floor,Medium,587.5
flat,sector 92,1.0,3713.0,2693.0,4,4,3,,New Property,2020.0,,,0,0,0,0,0,semifurnished,High Floor,Low,673.25
flat,sector 83,1.42,8875.0,1600.0,4,4,3,South-West,Relatively New,2390.0,2000.0,1600.0,1,1,0,0,0,semifurnished,Mid Floor,Medium,400.0
flat,sector 39,2.0,8333.0,2400.0,3,3,3+,,Undefined,,2400.0,,0,0,0,0,0,semifurnished,Low Floor,Low,800.0
flat,sector 102,2.5,11633.0,2149.0,3,4,3+,North-East,New Property,2149.0,,,1,1,0,0,0,furnished,High Floor,Medium,716.3333333333334
flat,sector 107,0.28,5680.0,493.0,2,2,2,North,Relatively New,,,489.0,0,0,0,0,0,semifurnished,High Floor,Low,246.5
flat,sector 69,1.76,8756.0,2010.0,4,4,2,North,Relatively New,2010.0,,,0,0,0,0,0,semifurnished,Mid Floor,Medium,502.5
flat,sector 83,1.8,9474.0,1900.0,3,3,3+,South,Relatively New,1900.0,,,0,0,0,0,0,semifurnished,Mid Floor,Medium,633.3333333333334
flat,sector 65,2.65,16061.0,1650.0,3,3,3,North,Relatively New,,,1650.0,1,1,0,0,0,semifurnished,Mid Floor,Low,550.0
flat,sector 78,0.69,5391.0,1280.0,2,2,2,,Moderately Old,,,1280.0,0,0,0,0,0,semifurnished,High Floor,Medium,640.0
flat,sector 104,2.5,7937.0,3150.0,4,4,3+,North-East,New Property,3150.0,,,0,1,0,0,0,semifurnished,High Floor,Low,787.5
flat,sector 113,2.0,12012.0,1665.0,3,3,2,,Under Construction,1665.0,,,0,0,0,0,0,semifurnished,High Floor,Low,555.0
flat,sector 37d,1.1,6111.0,1800.0,3,3,3,North-West,Relatively New,1800.0,1700.0,1600.0,0,0,0,0,0,semifurnished,Mid Floor,Medium,600.0
flat,sector 89,1.42,9979.0,1423.0,3,3,2,,New Property,,,1423.0,0,0,0,0,0,semifurnished,Mid Floor,Low,474.3333333333333
flat,sector 79,1.41,8998.0,1567.0,2,2,3,,New Property,,,1572.0,1,0,0,0,0,semifurnished,Mid Floor,Medium,783.5
flat,sector 89,1.16,10498.0,1105.0,3,2,3,,New Property,1103.0,,,1,0,0,0,0,semifurnished,Low Floor,Low,368.3333333333333
flat,sector 102,1.9,10259.0,1852.0,3,3,3+,North-East,New Property,1852.0,1700.0,1450.0,0,0,0,1,0,semifurnished,High Floor,High,617.3333333333334
house,sector 45,10.0,30864.0,3240.0,6,6,3+,North-East,Moderately Old,,3240.0,,1,1,1,1,0,furnished,Mid Floor,Medium,540.0
flat,sector 103,1.2,8433.0,1423.0,2,2,3,North-East,Moderately Old,1423.0,,,0,0,0,0,0,semifurnished,Mid Floor,Low,711.5
house,sector 33,9.55,19293.0,4950.0,6,7,3+,East,Relatively New,,4950.0,,1,1,1,1,0,furnished,Low Floor,Medium,825.0
flat,sector 86,0.43,8583.0,501.0,2,2,1,North-East,New Property,,,501.0,1,0,0,0,0,semifurnished,Mid Floor,Medium,250.5
flat,sector 37d,1.75,7987.0,2191.0,4,4,3,West,Relatively New,2191.0,2100.0,1800.0,0,0,0,0,1,furnished,Mid Floor,Medium,547.75
house,sector 4,3.3,14667.0,2250.0,3,3,2,North-East,Old Property,,2250.0,,0,0,0,0,0,semifurnished,Low Floor,Low,750.0
flat,sector 109,1.7,12879.0,1320.0,3,3,3,East,Relatively New,1745.0,1550.0,1320.0,0,0,0,0,0,semifurnished,High Floor,Medium,440.0
flat,sector 109,1.63,6405.0,2545.0,3,3,2,North-West,Relatively New,2545.0,,,0,1,0,0,0,semifurnished,Mid Floor,High,848.3333333333334
flat,sector 112,3.65,11428.0,3194.0,3,5,2,South-West,Relatively New,,2800.0,,0,1,0,0,0,semifurnished,Mid Floor,Medium,1064.6666666666667
house,sector 7,2.25,16892.0,1332.0,5,3,0,,Undefined,,148.0,,0,0,0,0,0,semifurnished,Low Floor,Low,266.4
flat,sector 83,1.1,6268.0,1755.0,3,3,2,South,Relatively New,1755.0,,,1,0,1,1,0,furnished,Mid Floor,High,585.0
flat,sector 91,1.8,7759.0,2320.0,3,3,3+,North,Relatively New,,,2320.0,0,0,0,1,0,unfurnished,Low Floor,Low,773.3333333333334
flat,sector 61,1.6,13913.0,1150.0,2,2,2,,Under Construction,,,1150.0,1,0,0,0,0,semifurnished,Mid Floor,Low,575.0
house,sector 12,1.7,9444.0,1800.0,3,3,0,,Undefined,,200.0,180.0,0,0,0,0,0,semifurnished,Low Floor,Low,600.0
flat,sector 12,1.15,5500.0,2091.0,3,4,2,,Old Property,,2000.0,,0,1,0,0,1,semifurnished,Low Floor,Low,697.0
house,sector 6,0.85,1566.0,5427.0,5,2,2,,Old Property,,67.0,,0,0,0,1,0,semifurnished,Low Floor,Low,1085.4
house,sector 23,5.1,16569.0,3078.0,3,2,0,East,Old Property,,125.0,100.0,0,0,0,0,1,semifurnished,Low Floor,Low,1026.0
flat,sector 85,1.22,13319.0,916.0,2,2,3,North-East,Relatively New,1772.0,1300.0,916.0,0,0,1,0,0,semifurnished,High Floor,Medium,458.0
house,sector 3 phase 3 extension,0.75,6410.0,1170.0,2,2,0,,Undefined,,130.0,,0,0,0,0,0,semifurnished,Low Floor,Low,585.0
flat,sector 108,1.0,4854.0,2060.0,2,2,2,North,Undefined,,2060.0,1890.0,0,0,0,0,0,semifurnished,Low Floor,Low,1030.0
flat,sector 81,0.48,8451.0,568.0,2,2,1,South-East,Relatively New,657.0,,568.0,0,0,0,0,0,furnished,Mid Floor,Medium,284.0
flat,sector 2,0.8,5556.0,1440.0,3,2,3,,Undefined,,1440.0,1080.0,0,0,0,0,0,semifurnished,Mid Floor,Low,480.0
house,sector 48,5.0,21368.0,2340.0,7,7,3,North-East,Moderately Old,,2340.0,,0,0,0,0,0,furnished,Low Floor,Low,334.2857142857143
house,sector 7,3.0,11494.0,2610.0,7,7,0,,Undefined,,2610.0,,0,0,0,0,0,semifurnished,Mid Floor,Low,372.85714285714283
flat,sector 90,1.75,7901.0,2215.0,4,4,3+,East,Relatively New,2215.0,,,0,0,0,0,1,semifurnished,Mid Floor,Low,553.75
flat,sector 107,0.8,5857.0,1366.0,2,2,3+,North-East,Relatively New,1366.0,,,0,0,0,0,0,furnished,Mid Floor,High,683.0
house,sector 43,3.35,26973.0,1242.0,1,1,0,East,Old Property,,1242.0,,0,0,0,0,0,semifurnished,Low Floor,Low,1242.0
house,sector 2,0.35,6481.0,540.0,2,2,0,North-East,New Property,,,540.0,0,0,0,0,0,semifurnished,Low Floor,Low,270.0
house,sector 24,1.45,2984.0,4860.0,3,3,1,,Old Property,,540.0,,0,0,0,0,0,semifurnished,,Low,1620.0
flat,sector 69,1.8,10563.0,1704.0,3,3,3,East,Under Construction,,,1704.0,0,0,0,0,0,semifurnished,High Floor,Low,568.0
flat,sector 81,4.0,9524.0,4200.0,4,5,3+,West,Relatively New,4200.0,,,0,1,0,0,0,furnished,High Floor,Medium,1050.0
house,sector 4,2.3,17012.0,1352.0,4,4,3,East,Old Property,,160.0,,0,0,0,0,0,furnished,Low Floor,Low,338.0
flat,sector 43,6.0,25000.0,2400.0,4,4,2,South-West,Under Construction,,,2400.0,0,1,0,0,0,furnished,Low Floor,Low,600.0
flat,sector 85,1.91,5026.0,3800.0,4,6,3,North,Relatively New,3950.0,3890.0,3800.0,0,1,0,0,0,semifurnished,Mid Floor,High,950.0
flat,sector 85,1.2,7317.0,1640.0,2,2,3,South,Relatively New,1640.0,,,0,0,0,0,0,furnished,High Floor,High,820.0
flat,sector 65,1.75,12545.0,1395.0,3,3,3,North-East,Relatively New,1395.0,,809.0,0,1,0,0,0,furnished,Mid Floor,Medium,465.0
flat,sector 90,0.47,6812.0,690.0,2,2,1,East,New Property,,,690.0,0,0,0,0,0,semifurnished,Low Floor,Low,345.0
flat,sector 112,3.29,11742.0,2802.0,3,3,3+,South,Relatively New,2802.0,2225.56,,0,1,0,0,0,furnished,Low Floor,High,934.0
flat,sector 7,0.45,5000.0,900.0,2,2,1,West,Relatively New,,,900.0,0,0,0,0,0,semifurnished,Mid Floor,Low,450.0
flat,sector 37c,0.35,3784.0,925.0,2,2,1,East,Relatively New,925.0,850.0,800.0,0,0,0,0,0,furnished,Mid Floor,High,462.5
flat,sector 24,6.5,18571.0,3500.0,4,5,3+,North-East,New Property,,,3500.0,0,1,0,0,0,unfurnished,Mid Floor,Low,875.0
flat,sector 85,1.07,6524.0,1640.0,2,2,3,South,Relatively New,1640.0,,,0,0,0,1,0,semifurnished,High Floor,Medium,820.0
flat,sohna road,0.21,4339.0,484.0,1,1,0,,Undefined,,484.0,,0,0,0,0,0,semifurnished,Low Floor,Low,484.0
flat,sector 108,1.3,8344.0,1558.0,3,3,3+,South-West,Relatively New,1758.0,,1558.0,1,0,0,0,0,semifurnished,Mid Floor,High,519.3333333333334
flat,sector 82,1.37,8754.0,1565.0,3,3,3,South,Relatively New,2160.0,2000.0,1565.0,1,1,0,1,0,furnished,High Floor,Medium,521.6666666666666
house,sector 82,6.5,20062.0,3240.0,4,3,0,,Undefined,,360.0,300.0,0,0,0,0,0,semifurnished,Low Floor,Low,810.0
flat,sector 92,0.42,7107.0,591.0,2,2,1,East,Relatively New,,,591.0,1,0,0,1,0,furnished,Mid Floor,Low,295.5
flat,sector 90,1.3,7151.0,1818.0,3,3,3+,South,Relatively New,1818.0,1700.0,1400.0,0,0,0,0,0,semifurnished,Mid Floor,Medium,606.0
flat,sector 67,1.0,6435.0,1554.0,3,3,3+,,Moderately Old,1554.0,,,0,0,0,0,0,semifurnished,Low Floor,Low,518.0
flat,sector 63a,1.55,14776.0,1049.0,2,2,2,,Under Construction,,,1050.0,0,0,0,0,0,semifurnished,Low Floor,Low,524.5
flat,sector 102,1.7,8395.0,2025.0,3,4,3+,North-East,Relatively New,2025.0,1750.0,1600.0,0,1,0,1,0,furnished,Mid Floor,High,675.0
flat,sector 85,2.03,7229.0,2808.0,4,4,3+,North-East,Relatively New,2812.0,2225.0,2175.0,0,0,0,0,1,semifurnished,Mid Floor,Low,702.0
flat,sector 85,1.1,6687.0,1645.0,3,4,3,East,Moderately Old,1645.0,,1300.0,0,1,0,0,0,unfurnished,Mid Floor,Medium,548.3333333333334
flat,sector 99a,0.32,5787.0,553.0,2,2,2,,New Property,553.0,,453.5,0,0,0,0,0,semifurnished,High Floor,Medium,276.5
flat,sector 22,1.99,14420.0,1380.0,2,2,2,North-East,New Property,1380.0,1285.0,1280.0,1,1,0,1,0,semifurnished,Mid Floor,Low,690.0
flat,sector 30,1.45,11154.0,1300.0,3,2,2,North,Old Property,,1300.0,1090.0,0,0,0,0,0,unfurnished,Low Floor,Medium,433.3333333333333
flat,sector 102,1.4,8485.0,1650.0,3,3,3,North,Relatively New,1650.0,,,0,1,0,0,0,furnished,Mid Floor,Medium,550.0
flat,sector 85,2.0,6579.0,3040.0,4,5,3+,South-East,Relatively New,2812.0,,,0,1,1,0,0,semifurnished,Low Floor,Medium,760.0
flat,sector 103,1.12,5625.0,1991.0,3,4,3+,,New Property,1991.0,,1500.0,0,1,0,0,0,semifurnished,Mid Floor,Low,663.6666666666666
house,sector 43,5.5,19298.0,2850.0,8,7,3+,East,Moderately Old,,2850.0,2250.0,1,1,0,1,1,furnished,Mid Floor,Medium,356.25
house,sector 25,7.5,31686.0,2367.0,9,9,3+,West,Relatively New,,2300.5,,1,1,0,1,0,furnished,Mid Floor,High,263.0
flat,sector 88a,0.45,7200.0,625.0,2,2,1,,New Property,,,625.0,0,0,0,0,0,semifurnished,Mid Floor,Low,312.5
flat,sector 53,6.0,24490.0,2450.0,3,4,3+,North-West,Moderately Old,2450.0,,,0,1,0,0,1,furnished,Mid Floor,Low,816.6666666666666
flat,sector 107,0.28,5726.0,489.0,2,2,2,South,Relatively New,,,489.0,0,0,0,0,0,semifurnished,Mid Floor,Low,244.5
flat,sector 102,1.5,9091.0,1650.0,3,3,3,West,Relatively New,1650.0,,1022.58,0,0,0,1,0,furnished,Mid Floor,High,550.0
flat,sector 78,0.99,6100.0,1623.0,2,2,3,East,Under Construction,1621.0,,,0,0,0,0,1,semifurnished,High Floor,Low,811.5
house,sector 26,15.0,33201.0,4518.0,5,6,3+,North,Moderately Old,,4518.0,,1,1,1,1,0,furnished,Mid Floor,Medium,903.6
flat,sector 61,2.25,14526.0,1549.0,3,3,2,,Under Construction,,,1549.0,0,0,0,0,0,semifurnished,Mid Floor,Low,516.3333333333334
flat,sector 95,0.3,3158.0,950.0,2,2,1,,Undefined,,950.0,552.0,0,0,0,0,0,semifurnished,High Floor,Low,475.0
flat,sector 71,0.82,7081.0,1158.0,2,2,2,,Moderately Old,1200.0,,,0,0,0,0,0,semifurnished,Mid Floor,Low,579.0
flat,sector 49,0.87,19333.0,450.0,1,1,1,,Relatively New,,,450.0,0,0,0,0,0,semifurnished,Low Floor,Low,450.0
house,sector 33,9.5,23336.0,4071.0,5,7,3+,East,Under Construction,,500.0,,1,1,1,1,0,semifurnished,Low Floor,Medium,814.2
flat,sector 95,0.2,5464.0,366.0,1,1,1,West,Relatively New,,,366.080239,0,0,0,0,0,semifurnished,Mid Floor,Medium,366.0
flat,sector 112,5.2,10726.0,4848.0,4,6,3+,East,Relatively New,4848.0,3655.35,3500.0,0,1,0,1,0,furnished,High Floor,High,1212.0
flat,sohna road,0.72,5737.0,1255.0,2,2,3,West,Relatively New,,,1264.0,0,0,0,0,0,semifurnished,Mid Floor,High,627.5
flat,sector 71,0.59,8429.0,700.0,2,2,1,North-East,Moderately Old,700.0,639.0,540.89,0,0,0,0,0,semifurnished,Mid Floor,Medium,350.0
flat,sector 2,0.56,8629.0,649.0,1,2,2,North-East,Moderately Old,,,651.0,0,0,0,0,0,semifurnished,Mid Floor,Medium,649.0
flat,sector 56,2.0,8333.0,2400.0,4,4,3,West,Relatively New,2400.0,,2100.0,0,0,0,0,1,furnished,Mid Floor,Low,600.0
flat,sector 111,1.65,7097.0,2325.0,3,4,3+,,Under Construction,2325.0,,,0,1,0,0,1,semifurnished,High Floor,Low,775.0
flat,sector 4,0.45,4707.0,956.0,2,2,1,East,Relatively New,,,850.0,0,0,0,0,0,semifurnished,Low Floor,Low,478.0
house,sector 48,3.35,5583.0,6000.0,6,5,3+,South,Undefined,,6000.0,,0,0,0,0,0,semifurnished,Mid Floor,Medium,1000.0
house,sector 3,0.37,7923.0,467.0,1,1,1,,Relatively New,,480.0,,0,0,0,0,0,semifurnished,Low Floor,Low,467.0
flat,sector 108,2.6,15196.0,1711.0,3,3,2,East,Relatively New,1711.0,,,0,0,0,0,0,semifurnished,Mid Floor,Medium,570.3333333333334
flat,sector 28,0.95,8887.0,1069.0,2,1,1,,Old Property,,,1069.0,0,0,0,0,0,semifurnished,Low Floor,Medium,534.5
flat,sector 69,0.75,6849.0,1095.0,2,2,2,,Under Construction,1095.0,,,0,0,0,0,0,semifurnished,Mid Floor,Low,547.5
flat,sector 104,1.1,8668.0,1269.0,2,2,3,East,Under Construction,1269.0,,,0,0,0,0,1,semifurnished,High Floor,Medium,634.5
house,sector 82,1.6,6598.0,2425.0,4,4,3+,North,Moderately Old,,2425.0,,0,1,0,0,0,semifurnished,High Floor,Medium,606.25
house,sector 17b,8.5,18814.0,4518.0,4,4,2,West,Old Property,,500.0,400.0,1,1,0,1,0,furnished,Low Floor,Low,1129.5
flat,sector 33,1.75,8768.0,1996.0,3,3,0,,Undefined,,1996.0,,0,0,0,0,0,semifurnished,Low Floor,Medium,665.3333333333334
flat,sector 102,1.25,9874.0,1266.0,2,2,2,East,Relatively New,1215.0,,,0,0,0,0,0,semifurnished,Low Floor,Medium,633.0
flat,sector 79,1.35,8970.0,1505.0,3,3,2,South-West,Relatively New,1505.0,,,0,0,0,0,0,semifurnished,Mid Floor,Medium,501.6666666666667
flat,sector 107,1.21,6227.0,1943.0,3,3,3,East,Moderately Old,1943.0,,1500.0,0,0,0,0,0,furnished,Mid Floor,Medium,647.6666666666666
flat,sector 99a,1.08,6626.0,1630.0,3,5,3,West,Relatively New,1997.0,1750.0,1630.0,0,1,0,0,1,semifurnished,Low Floor,Low,543.3333333333334
flat,sohna road,0.72,4976.0,1447.0,2,2,3+,East,Relatively New,1457.0,,849.0,1,0,0,0,0,semifurnished,High Floor,High,723.5
flat,sector 37c,0.99,5455.0,1815.0,3,4,3,North-East,Relatively New,1815.0,,1510.0,0,1,0,0,0,semifurnished,Mid Floor,Low,605.0
flat,sector 48,4.25,9335.0,4553.0,4,5,3+,,Moderately Old,4553.0,,,1,0,0,0,0,furnished,High Floor,Medium,1138.25
flat,sector 79,1.18,8532.0,1383.0,2,2,3,North-West,Relatively New,1383.0,,,0,0,0,0,0,semifurnished,Mid Floor,High,691.5
flat,sector 81,1.28,7175.0,1784.0,3,3,3,North-East,Moderately Old,,,1784.0,0,1,0,1,0,furnished,Low Floor,Low,594.6666666666666
flat,sector 68,1.1,8835.0,1245.0,2,2,3,North,New Property,1245.0,,,0,0,0,0,0,semifurnished,High Floor,Medium,622.5
flat,sector 43,2.09,14615.0,1430.0,3,3,2,West,Old Property,1430.0,,,0,0,0,0,0,furnished,High Floor,Medium,476.6666666666667
flat,sohna road,0.78,5778.0,1350.0,2,2,3,,Under Construction,1350.0,,,1,0,0,0,0,semifurnished,Mid Floor,Medium,675.0
flat,sector 69,1.32,8413.0,1569.0,3,3,1,South-East,Relatively New,1568.0,,,0,0,0,1,0,semifurnished,High Floor,Medium,523.0
flat,sector 25,3.4,13765.0,2470.0,4,4,3,South-East,Old Property,,,2470.0,0,1,0,0,0,semifurnished,Low Floor,Low,617.5
flat,sector 37c,0.99,5500.0,1800.0,3,3,1,North-East,New Property,1815.0,,,0,1,0,0,0,semifurnished,Mid Floor,Low,600.0
flat,sector 49,4.21,11836.0,3557.0,5,6,3+,South-East,Relatively New,3557.0,,,0,1,0,1,0,semifurnished,High Floor,Low,711.4
house,sector 26,18.0,39841.0,4518.0,5,4,3+,North,Moderately Old,,4518.0,,1,1,1,1,0,furnished,Mid Floor,Medium,903.6
flat,sector 68,1.1,9016.0,1220.0,2,2,3,East,New Property,1245.0,,1225.0,0,0,0,0,0,semifurnished,High Floor,Medium,610.0
house,sector 50,12.5,40611.0,3078.0,6,5,3,East,Moderately Old,,3078.0,,1,1,0,1,0,furnished,Mid Floor,Low,513.0
flat,sector 83,0.75,5597.0,1340.0,3,3,3,North,New Property,1340.0,,1000.0,0,0,0,0,1,furnished,Mid Floor,Low,446.6666666666667
flat,sector 112,6.5,10417.0,6240.0,4,5,3,South,Relatively New,,4800.0,,0,0,0,0,0,semifurnished,High Floor,Medium,1560.0
flat,sector 82a,2.25,10714.0,2100.0,3,3,3+,East,Relatively New,,,2100.0,0,1,0,0,0,unfurnished,High Floor,Medium,700.0
flat,sector 102,2.2,10237.0,2149.0,3,4,3+,South-East,Moderately Old,2149.0,,,1,1,0,0,0,semifurnished,Mid Floor,Medium,716.3333333333334
house,sector 26,8.9,32963.0,2700.0,4,4,3+,South-East,Old Property,,2700.0,,1,1,1,1,0,semifurnished,Low Floor,Medium,675.0
flat,sector 83,1.8,9474.0,1900.0,3,4,0,,Undefined,,1900.0,,0,0,0,0,0,semifurnished,Mid Floor,Medium,633.3333333333334
flat,sector 56,1.55,6889.0,2250.0,3,3,3+,North,Moderately Old,2250.0,1900.0,1750.0,0,1,0,1,0,furnished,Mid Floor,Medium,750.0
flat,sohna road,0.65,7908.0,822.0,2,1,2,,New Property,,,822.0,0,0,0,0,0,semifurnished,Mid Floor,Medium,411.0
flat,sector 90,1.24,7066.0,1755.0,3,3,3+,South,Relatively New,1755.0,1600.0,1400.0,0,0,0,0,1,semifurnished,Mid Floor,Medium,585.0
flat,sector 68,1.0,8163.0,1225.0,2,2,2,,New Property,,,1225.0,0,1,0,0,0,semifurnished,High Floor,Medium,612.5
flat,sector 68,0.93,8611.0,1080.0,2,2,2,,Undefined,,,1080.0,0,0,0,0,0,semifurnished,High Floor,Low,540.0
